0.250274294,858056412,,cpu_atom/cycles/,359273,0.00,,
0.250274294,1135001869,,cpu_core/cycles/,249399470,99.00,,
0.250274294,669343223,,cpu_atom/instructions/,359273,0.00,0.78,insn per cycle
0.250274294,1451465615,,cpu_core/instructions/,249405586,99.00,1.28,insn per cycle
0.250274294,190399201,,cpu_core/mem_inst_retired.all_stores/,249408696,99.00,,
0.250274294,102942230,,cpu_core/resource_stalls.sb/,249411204,99.00,,
0.250274294,931592,,cpu_core/ld_blocks.store_forward/,249414800,99.00,,
0.250274294,18031266,,cpu_core/cache-references/,249417877,99.00,,
0.250274294,8906918,,cpu_core/cache-misses/,249420291,99.00,,
0.500751644,<not counted>,,cpu_atom/cycles/,0,0.00,,
0.500751644,1150511191,,cpu_core/cycles/,250459992,100.00,,
0.500751644,<not counted>,,cpu_atom/instructions/,0,0.00,,
0.500751644,1823515990,,cpu_core/instructions/,250459196,100.00,1.58,insn per cycle
0.500751644,103858606,,cpu_core/mem_inst_retired.all_stores/,250458707,100.00,,
0.500751644,4752143,,cpu_core/resource_stalls.sb/,250458861,100.00,,
0.500751644,298392,,cpu_core/ld_blocks.store_forward/,250457915,100.00,,
0.500751644,9204326,,cpu_core/cache-references/,250457928,100.00,,
0.500751644,4493607,,cpu_core/cache-misses/,250458491,100.00,,
0.751197245,<not counted>,,cpu_atom/cycles/,0,0.00,,
0.751197245,1148585181,,cpu_core/cycles/,250417086,100.00,,
0.751197245,<not counted>,,cpu_atom/instructions/,0,0.00,,
0.751197245,1824604691,,cpu_core/instructions/,250418229,100.00,1.59,insn per cycle
0.751197245,68366721,,cpu_core/mem_inst_retired.all_stores/,250419238,100.00,,
0.751197245,674392,,cpu_core/resource_stalls.sb/,250419554,100.00,,
0.751197245,351209,,cpu_core/ld_blocks.store_forward/,250419928,100.00,,
0.751197245,8533011,,cpu_core/cache-references/,250420296,100.00,,
0.751197245,5010560,,cpu_core/cache-misses/,250420691,100.00,,
1.001656692,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.001656692,1152320555,,cpu_core/cycles/,250410195,100.00,,
1.001656692,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.001656692,1812373842,,cpu_core/instructions/,250408674,100.00,1.57,insn per cycle
1.001656692,62224047,,cpu_core/mem_inst_retired.all_stores/,250407326,100.00,,
1.001656692,282060,,cpu_core/resource_stalls.sb/,250407463,100.00,,
1.001656692,344095,,cpu_core/ld_blocks.store_forward/,250407021,100.00,,
1.001656692,8709985,,cpu_core/cache-references/,250406487,100.00,,
1.001656692,5012749,,cpu_core/cache-misses/,250405613,100.00,,
1.252086114,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.252086114,1155805036,,cpu_core/cycles/,250388567,100.00,,
1.252086114,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.252086114,1815907345,,cpu_core/instructions/,250389354,100.00,1.57,insn per cycle
1.252086114,62980534,,cpu_core/mem_inst_retired.all_stores/,250390318,100.00,,
1.252086114,318480,,cpu_core/resource_stalls.sb/,250389954,100.00,,
1.252086114,343012,,cpu_core/ld_blocks.store_forward/,250390414,100.00,,
1.252086114,8881226,,cpu_core/cache-references/,250390001,100.00,,
1.252086114,5171758,,cpu_core/cache-misses/,250389653,100.00,,
1.502522662,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.502522662,1172316740,,cpu_core/cycles/,250348163,100.00,,
1.502522662,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.502522662,1896106646,,cpu_core/instructions/,250348896,100.00,1.62,insn per cycle
1.502522662,65209529,,cpu_core/mem_inst_retired.all_stores/,250348275,100.00,,
1.502522662,178222,,cpu_core/resource_stalls.sb/,250348291,100.00,,
1.502522662,361306,,cpu_core/ld_blocks.store_forward/,250348318,100.00,,
1.502522662,9062625,,cpu_core/cache-references/,250348361,100.00,,
1.502522662,5206883,,cpu_core/cache-misses/,250348442,100.00,,
1.753005681,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.753005681,1156665702,,cpu_core/cycles/,250451312,100.00,,
1.753005681,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.753005681,1846808559,,cpu_core/instructions/,250451432,100.00,1.60,insn per cycle
1.753005681,62801521,,cpu_core/mem_inst_retired.all_stores/,250452069,100.00,,
1.753005681,106648,,cpu_core/resource_stalls.sb/,250451593,100.00,,
1.753005681,350513,,cpu_core/ld_blocks.store_forward/,250451457,100.00,,
1.753005681,8707820,,cpu_core/cache-references/,250451394,100.00,,
1.753005681,5027014,,cpu_core/cache-misses/,250451421,100.00,,
2.003498043,<not counted>,,cpu_atom/cycles/,0,0.00,,
2.003498043,1151234288,,cpu_core/cycles/,250460866,100.00,,
2.003498043,<not counted>,,cpu_atom/instructions/,0,0.00,,
2.003498043,1781043813,,cpu_core/instructions/,250459836,100.00,1.55,insn per cycle
2.003498043,66334336,,cpu_core/mem_inst_retired.all_stores/,250459447,100.00,,
2.003498043,1066702,,cpu_core/resource_stalls.sb/,250459653,100.00,,
2.003498043,328817,,cpu_core/ld_blocks.store_forward/,250459826,100.00,,
2.003498043,8669072,,cpu_core/cache-references/,250459893,100.00,,
2.003498043,5104430,,cpu_core/cache-misses/,250459893,100.00,,
2.253941446,<not counted>,,cpu_atom/cycles/,0,0.00,,
2.253941446,1155240002,,cpu_core/cycles/,250355144,100.00,,
2.253941446,<not counted>,,cpu_atom/instructions/,0,0.00,,
2.253941446,1827397257,,cpu_core/instructions/,250354650,100.00,1.58,insn per cycle
2.253941446,65760829,,cpu_core/mem_inst_retired.all_stores/,250354761,100.00,,
2.253941446,350398,,cpu_core/resource_stalls.sb/,250355018,100.00,,
2.253941446,361222,,cpu_core/ld_blocks.store_forward/,250355100,100.00,,
2.253941446,8945055,,cpu_core/cache-references/,250355484,100.00,,
2.253941446,5142188,,cpu_core/cache-misses/,250355974,100.00,,
2.504379160,<not counted>,,cpu_atom/cycles/,0,0.00,,
2.504379160,1159329951,,cpu_core/cycles/,250418136,100.00,,
2.504379160,<not counted>,,cpu_atom/instructions/,0,0.00,,
2.504379160,1827684363,,cpu_core/instructions/,250420151,100.00,1.58,insn per cycle
2.504379160,61982253,,cpu_core/mem_inst_retired.all_stores/,250420561,100.00,,
2.504379160,90924,,cpu_core/resource_stalls.sb/,250420354,100.00,,
2.504379160,348606,,cpu_core/ld_blocks.store_forward/,250419932,100.00,,
2.504379160,8548150,,cpu_core/cache-references/,250419629,100.00,,
2.504379160,5008648,,cpu_core/cache-misses/,250419616,100.00,,
2.754815131,<not counted>,,cpu_atom/cycles/,0,0.00,,
2.754815131,1149216412,,cpu_core/cycles/,250398001,100.00,,
2.754815131,<not counted>,,cpu_atom/instructions/,0,0.00,,
2.754815131,1806524300,,cpu_core/instructions/,250396512,100.00,1.57,insn per cycle
2.754815131,61355950,,cpu_core/mem_inst_retired.all_stores/,250395298,100.00,,
2.754815131,92775,,cpu_core/resource_stalls.sb/,250395217,100.00,,
2.754815131,346441,,cpu_core/ld_blocks.store_forward/,250395017,100.00,,
2.754815131,8586580,,cpu_core/cache-references/,250395028,100.00,,
2.754815131,4943910,,cpu_core/cache-misses/,250394534,100.00,,
3.005241830,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.005241830,1162647155,,cpu_core/cycles/,250391885,100.00,,
3.005241830,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.005241830,1813458417,,cpu_core/instructions/,250392633,100.00,1.56,insn per cycle
3.005241830,61524805,,cpu_core/mem_inst_retired.all_stores/,250393545,100.00,,
3.005241830,95737,,cpu_core/resource_stalls.sb/,250393737,100.00,,
3.005241830,355685,,cpu_core/ld_blocks.store_forward/,250394478,100.00,,
3.005241830,8605961,,cpu_core/cache-references/,250394463,100.00,,
3.005241830,4946377,,cpu_core/cache-misses/,250394823,100.00,,
3.255686377,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.255686377,1152008747,,cpu_core/cycles/,250383699,100.00,,
3.255686377,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.255686377,1789715674,,cpu_core/instructions/,250383513,100.00,1.55,insn per cycle
3.255686377,63154336,,cpu_core/mem_inst_retired.all_stores/,250383256,100.00,,
3.255686377,324074,,cpu_core/resource_stalls.sb/,250383116,100.00,,
3.255686377,363334,,cpu_core/ld_blocks.store_forward/,250382784,100.00,,
3.255686377,8563511,,cpu_core/cache-references/,250382847,100.00,,
3.255686377,4924726,,cpu_core/cache-misses/,250382603,100.00,,
3.506120717,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.506120717,1168515334,,cpu_core/cycles/,250401974,100.00,,
3.506120717,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.506120717,1890093020,,cpu_core/instructions/,250402231,100.00,1.62,insn per cycle
3.506120717,64055703,,cpu_core/mem_inst_retired.all_stores/,250401825,100.00,,
3.506120717,132253,,cpu_core/resource_stalls.sb/,250402209,100.00,,
3.506120717,381177,,cpu_core/ld_blocks.store_forward/,250402067,100.00,,
3.506120717,8855555,,cpu_core/cache-references/,250402270,100.00,,
3.506120717,5052977,,cpu_core/cache-misses/,250402195,100.00,,
3.756568230,<not counted>,,cpu_atom/cycles/,0,0.00,,
3.756568230,1148736074,,cpu_core/cycles/,250390466,100.00,,
3.756568230,<not counted>,,cpu_atom/instructions/,0,0.00,,
3.756568230,1820787306,,cpu_core/instructions/,250389695,100.00,1.59,insn per cycle
3.756568230,64575568,,cpu_core/mem_inst_retired.all_stores/,250390008,100.00,,
3.756568230,441435,,cpu_core/resource_stalls.sb/,250390345,100.00,,
3.756568230,351940,,cpu_core/ld_blocks.store_forward/,250390870,100.00,,
3.756568230,8534129,,cpu_core/cache-references/,250390573,100.00,,
3.756568230,4953200,,cpu_core/cache-misses/,250390959,100.00,,
4.007005040,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.007005040,1151926948,,cpu_core/cycles/,250430407,100.00,,
4.007005040,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.007005040,1848355782,,cpu_core/instructions/,250430226,100.00,1.60,insn per cycle
4.007005040,63743771,,cpu_core/mem_inst_retired.all_stores/,250430187,100.00,,
4.007005040,142352,,cpu_core/resource_stalls.sb/,250429386,100.00,,
4.007005040,359155,,cpu_core/ld_blocks.store_forward/,250428935,100.00,,
4.007005040,8646019,,cpu_core/cache-references/,250429258,100.00,,
4.007005040,4936813,,cpu_core/cache-misses/,250429402,100.00,,
4.257458105,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.257458105,1152139675,,cpu_core/cycles/,250383773,100.00,,
4.257458105,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.257458105,1814846047,,cpu_core/instructions/,250389240,100.00,1.58,insn per cycle
4.257458105,61464994,,cpu_core/mem_inst_retired.all_stores/,250389480,100.00,,
4.257458105,112518,,cpu_core/resource_stalls.sb/,250389829,100.00,,
4.257458105,357835,,cpu_core/ld_blocks.store_forward/,250389985,100.00,,
4.257458105,8585749,,cpu_core/cache-references/,250389857,100.00,,
4.257458105,4884726,,cpu_core/cache-misses/,250389588,100.00,,
4.507898168,<not counted>,,cpu_atom/cycles/,0,0.00,,
4.507898168,1155336598,,cpu_core/cycles/,250392454,100.00,,
4.507898168,<not counted>,,cpu_atom/instructions/,0,0.00,,
4.507898168,1803356488,,cpu_core/instructions/,250388088,100.00,1.56,insn per cycle
