0.250273042,862456615,,cpu_atom/cycles/,356245,0.00,,
0.250273042,1136056414,,cpu_core/cycles/,249208347,99.00,,
0.250273042,662399331,,cpu_atom/instructions/,356245,0.00,0.77,insn per cycle
0.250273042,1444591056,,cpu_core/instructions/,249212945,99.00,1.27,insn per cycle
0.250273042,192127702,,cpu_core/mem_inst_retired.all_stores/,249215019,99.00,,
0.250273042,103156820,,cpu_core/resource_stalls.sb/,249217351,99.00,,
0.250273042,938206,,cpu_core/ld_blocks.store_forward/,249219702,99.00,,
0.250273042,17929282,,cpu_core/cache-references/,249221978,99.00,,
0.250273042,8711093,,cpu_core/cache-misses/,249224149,99.00,,
0.500760313,<not counted>,,cpu_atom/cycles/,0,0.00,,
0.500760313,1147953235,,cpu_core/cycles/,250456255,100.00,,
0.500760313,<not counted>,,cpu_atom/instructions/,0,0.00,,
0.500760313,1834659928,,cpu_core/instructions/,250457095,100.00,1.60,insn per cycle
0.500760313,104303729,,cpu_core/mem_inst_retired.all_stores/,250458286,100.00,,
0.500760313,4937633,,cpu_core/resource_stalls.sb/,250458701,100.00,,
0.500760313,302349,,cpu_core/ld_blocks.store_forward/,250458641,100.00,,
0.500760313,9299088,,cpu_core/cache-references/,250459146,100.00,,
0.500760313,4407574,,cpu_core/cache-misses/,250459736,100.00,,
0.751202435,<not counted>,,cpu_atom/cycles/,0,0.00,,
0.751202435,1151109637,,cpu_core/cycles/,250382997,100.00,,
0.751202435,<not counted>,,cpu_atom/instructions/,0,0.00,,
0.751202435,1798838911,,cpu_core/instructions/,250383788,100.00,1.56,insn per cycle
0.751202435,63302787,,cpu_core/mem_inst_retired.all_stores/,250383159,100.00,,
0.751202435,697083,,cpu_core/resource_stalls.sb/,250382847,100.00,,
0.751202435,360203,,cpu_core/ld_blocks.store_forward/,250383008,100.00,,
0.751202435,8646532,,cpu_core/cache-references/,250382748,100.00,,
0.751202435,4960470,,cpu_core/cache-misses/,250382592,100.00,,
1.001655031,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.001655031,1152310020,,cpu_core/cycles/,250393042,100.00,,
1.001655031,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.001655031,1825321074,,cpu_core/instructions/,250393171,100.00,1.58,insn per cycle
1.001655031,59333713,,cpu_core/mem_inst_retired.all_stores/,250393118,100.00,,
1.001655031,395834,,cpu_core/resource_stalls.sb/,250393002,100.00,,
1.001655031,361091,,cpu_core/ld_blocks.store_forward/,250392784,100.00,,
1.001655031,8923147,,cpu_core/cache-references/,250392961,100.00,,
1.001655031,5010280,,cpu_core/cache-misses/,250392924,100.00,,
1.252092130,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.252092130,1153866107,,cpu_core/cycles/,250365607,100.00,,
1.252092130,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.252092130,1796953251,,cpu_core/instructions/,250366853,100.00,1.56,insn per cycle
1.252092130,57807269,,cpu_core/mem_inst_retired.all_stores/,250367032,100.00,,
1.252092130,204004,,cpu_core/resource_stalls.sb/,250367887,100.00,,
1.252092130,353314,,cpu_core/ld_blocks.store_forward/,250369059,100.00,,
1.252092130,8899369,,cpu_core/cache-references/,250369974,100.00,,
1.252092130,5048692,,cpu_core/cache-misses/,250370230,100.00,,
1.502568755,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.502568755,1149364651,,cpu_core/cycles/,250447202,100.00,,
1.502568755,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.502568755,1802657068,,cpu_core/instructions/,250445702,100.00,1.57,insn per cycle
1.502568755,57497868,,cpu_core/mem_inst_retired.all_stores/,250446223,100.00,,
1.502568755,201165,,cpu_core/resource_stalls.sb/,250445844,100.00,,
1.502568755,358376,,cpu_core/ld_blocks.store_forward/,250444984,100.00,,
1.502568755,8762024,,cpu_core/cache-references/,250444015,100.00,,
1.502568755,4931257,,cpu_core/cache-misses/,250443969,100.00,,
1.753018903,<not counted>,,cpu_atom/cycles/,0,0.00,,
1.753018903,1172053977,,cpu_core/cycles/,250448264,100.00,,
1.753018903,<not counted>,,cpu_atom/instructions/,0,0.00,,
1.753018903,1872746342,,cpu_core/instructions/,250448282,100.00,1.60,insn per cycle
