0.250371189,859145590,,cpu_atom/cycles/,326222,0.00,,
0.250371189,1134522543,,cpu_core/cycles/,248742228,99.00,,
0.250371189,724574250,,cpu_atom/instructions/,326222,0.00,0.84,insn per cycle
0.250371189,1392998128,,cpu_core/instructions/,248747674,99.00,1.23,insn per cycle
0.250371189,187259916,,cpu_core/mem_inst_retired.all_stores/,248759104,99.00,,
0.250371189,129119797,,cpu_core/resource_stalls.sb/,248761870,99.00,,
0.250371189,1045878,,cpu_core/ld_blocks.store_forward/,248764701,99.00,,
0.250371189,19482191,,cpu_core/cache-references/,248767598,99.00,,
0.250371189,10250064,,cpu_core/cache-misses/,248770255,99.00,,
0.500969208,<not counted>,,cpu_atom/cycles/,0,0.00,,
0.500969208,1131496710,,cpu_core/cycles/,248780768,100.00,,
0.500969208,<not counted>,,cpu_atom/instructions/,0,0.00,,
0.500969208,1559807211,,cpu_core/instructions/,248781047,100.00,1.38,insn per cycle
0.500969208,103535643,,cpu_core/mem_inst_retired.all_stores/,248772882,100.00,,
0.500969208,5152836,,cpu_core/resource_stalls.sb/,248773338,100.00,,
0.500969208,224965,,cpu_core/ld_blocks.store_forward/,248773728,100.00,,
0.500969208,10173114,,cpu_core/cache-references/,248773888,100.00,,
0.500969208,5246798,,cpu_core/cache-misses/,248774015,100.00,,
0.751514591,<not counted>,,cpu_atom/cycles/,0,0.00,,
0.751514591,1153207680,,cpu_core/cycles/,250516240,100.00,,
0.751514591,<not counted>,,cpu_atom/instructions/,0,0.00,,
0.751514591,1609971065,,cpu_core/instructions/,250516801,100.00,1.40,insn per cycle
0.751514591,61453793,,cpu_core/mem_inst_retired.all_stores/,250516611,100.00,,
0.751514591,776102,,cpu_core/resource_stalls.sb/,250516265,100.00,,
0.751514591,292466,,cpu_core/ld_blocks.store_forward/,250515839,100.00,,
0.751514591,10463003,,cpu_core/cache-references/,250515478,100.00,,
0.751514591,6849130,,cpu_core/cache-misses/,250515482,100.00,,
1.002052601,<not counted>,,cpu_atom/cycles/,0,0.00,,
